author,comment,likes,published_at
@sugiyono-ll2qh,"Ciri2 org ind klo SDH nggak menjabat pasti ngomong sak enak udelnya, pdhl sebelumnya  menjabat di pemerintahan diam2 sj",0,2026-04-25T08:38:33Z
@kesyahbandarankuppbintunii,Kadang2 yang mengkritik karena tidak mendapat jatah kue,0,2026-04-25T06:54:48Z
@IraWahyungati,Nama makar put orang sakit hati,0,2026-04-25T05:25:03Z
@Wanpurtha123,"JOKOWI BANGUN NEGARA DGN SANGAT BANYAK, DGN, SILA KE 5 PANCASILA. RAKYAT MAYORITAS PUAS DGN KERJA PRABOWO YG BERANTAS2 MALING2 UANG NEGARA, MAFIA2. YG TAK PUAS, LAWAN2 POLITIK, MAFIA2 DAN MALING2.",0,2026-04-25T04:56:52Z
@y.suwarnowarno2971,"Akhir perkuliahan ini, warno ikut paham pak Mahfud MD, kamivwarga Bekasi Utara. ❤",1,2026-04-25T04:55:16Z
@y.suwarnowarno2971,"Mengikuti kuliah Pak Mahwud MD, pasti menjadi mempunyai wawasan yg sehat & benar. Berani bersaksi, mana yg benar dan mana tdk benar. Permasalahan nyaauenjadi orang baik & benar sangat banyak tantangan yg harus dihadapi. ( kenyataan di masyarakat kami orang kecil punya niat2 itu, tetapi dipatahkan oleh para mafia2 yg brengsek)",1,2026-04-25T04:20:57Z
@otje777,Setuju sebelum mendapat kutukan dari Allah dan di hakimin rakyat,0,2026-04-25T03:39:20Z
@nandaawaliya,Terus berjuang dalam kebaikan demi rakyat Indonesia,0,2026-04-25T02:57:39Z
@williamchandra3799,omongan prabowo ini sepertinya cocok kata prof Mahfud siang tahu sore tempe.,0,2026-04-25T02:45:33Z
@Suwito-s6s7i,Indonesia di saat dunia dlm situasi yg gunhang ganjing ekonominya tp skrng masih stabil.,0,2026-04-25T02:44:06Z
@Suwito-s6s7i,Antek yg ada di Indonesia sudah berkarat...yg selama ini menikmati komisi dari asing..TK peduli dengan nasib rakyat kecil Indonesia.. penghianat para pahlawan.,0,2026-04-25T02:40:27Z
@williamchandra3799,"prof Mahfud, prabowo itu menit yg lalu bicara apa setelah menit berikutnya sudah tidak berlaku.",0,2026-04-25T02:37:46Z
@williamchandra3799,prof Mahfud itu kata prabowo dulu sebelum jabat presiden tapi sekarang setelah jabat dia merasa berkuasa kok enak ber korupsi.,0,2026-04-25T02:34:50Z
@pakhendra9526,TURUNKAN SBLUM NEGERI INI RATA DGN AIR MATA,0,2026-04-25T00:44:24Z
@budisantoso-kt4yg,"Rencana makar sudah terlaksana, tinggal menunggu waktu saja pelaksanaannya, sehingga BIN jangan lengah, antek asing jangan diberi kesempatan utk bergerak, apalagi melangkah. Antek asing sangat berbahaya!!",0,2026-04-25T00:27:20Z
@MinuiSeminui,"Iyaaa,,,trimakesih, ,pak Mahfud MD  buka  baik baik baik saja yah ,",0,2026-04-24T23:59:32Z
@makmur-c7e,"Yang jelek bersih kan cuci dan diseterika untuk mencapai sukses 
Yang kurang berguna lepaskan",0,2026-04-24T21:40:28Z
@MandakiJanjang,"Mantap pak,,masih ada ksemptan untuk buak baik pak,,",0,2026-04-24T17:26:10Z
@fransiscusanakotta2047,"Cukup jelas penjelasan Pak Mahmud,ini harus dmbil oleh Pemerintah utk mengevalusi kinerja pemerintah selama 18 bulan ini",1,2026-04-24T15:25:03Z
@YosiOciko,Mantap Prof👍👍👍,0,2026-04-24T15:10:52Z
@paksuranto6052,Mantan pak masuk md lanjut berikan masukkan yg sehat pemerintah ini yg kurang membela rakyat kecil,0,2026-04-24T14:52:26Z
@kasminsh5473,"Ini frof omong kosong terus tdk ada solusi utk ngatasi hanya omong kosong tdk ada kenyataan krn omong kosong, prabowo fakta rakyat masih bisa maksn minum sehari hari, dan rakyat nyaya fakta di tengah rakyat, tapu oknom penyinyir helas jelasjan tapu tdk ada solusi hanya omong kosong terus tiap hari sampai mati ya kosong blong, rakyat tdk percaya dgn omong kosong, yg fiminta nyata fakta rZkyat masih busa makan minum yv di nyatakan pknprabowo smg sadar sabar aamiin.",0,2026-04-24T14:02:54Z
@danielnoman,"Tks Pak Mahfud utk podkes ""terus terang"" ini, maju terus mencerdaskan bangsa ini lebih cerdas dan sehat sbg warga negara yg bertanggung jawab.",3,2026-04-24T11:53:54Z
@AdeOppo-h1r7j,Gaspol ..........,0,2026-04-24T10:10:09Z
@CekolBro,Sy pribadi akui brani PK mahps Krn sy udh bresrt ktka dia jdi mantri polhm tpi syng reel blum trkh,0,2026-04-24T08:10:46Z
@SukartiSukarti-q2u,"tolong pk mahfud,, pk prabowo bth orang kek bpk  ,,",0,2026-04-24T07:30:50Z
@suhardihardi158,"Tegakkan SUPERMASI HUKUM.
Ini hanya sebatas kata2 belaka.
Bukan tembus ke hati.",0,2026-04-24T07:02:27Z
@suhardihardi158,"Memang betul p.Mahmud.
Politik demokrasi telah terbelenggu UANG.",0,2026-04-24T07:00:47Z
@suhardihardi158,"Lalu bagaimana
Anggota DPR sbg.simbol perwakilan rakyat peran serta pengawasan jalannya EKSEKUTIP .
Mungkin terlalu gemuk BERKOALISI dng EKSEKUTIP.
maka secara cendikiawan perorangan menyampaikan KRITIK
Untuk itu para DPR jangan takut menyampaikan kritik
Walau anda terbelenggu oleh ketua umum partai.
Yg telah berkoalisi.",0,2026-04-24T06:55:38Z
@Sukanto1165,"Kenapa pak Prabowo ini kok jadi begini...kalau menjalankan sesuai dg isi hatinya sangat2 baik sekali malah ditulis dalam buku..kok kenyataannya jadi begini..apa ada yg dibawahnya ada yg mau menjatuhkan beliau ini...gawat...gawat...gawat, ada apa dibalik ini.padahal ada pakar hukum hebat2 seperti Yusril ihza Mahendra, Eddy fredes, Otto Hasibuan...masa gak kasih tau.gak ngerti tata negara.pak Mahfud MD, pakar hukum yg bermanfaat buat negari ini. mks.pak sehat selalu.",1,2026-04-24T05:54:14Z
@diditsukitno6915,"Yang rakyat rasakan dan pertanyakan, terhadap bpk prof Mahpud MD.
Kenapa pergantian rezim / pemimpin di Indonesia selalu saja gaduh, dalam pemilu apa rakyatnya yang bodoh memilih, padahal rakyat Indonesia di kenal tangguh ta'at dan efesien 🙏🙏🇮🇩",0,2026-04-24T05:42:09Z
@dwiwijonarko6002,Hebat pejabat kalo lagi jabat tak bisa bicara dan tak bisa kerja tapi kalo gak jabat waduh pinternya.... Ampun deh aslinya kalo mereka jabat lagi aman nyaman gak buat kisruh negri ini .,0,2026-04-24T04:14:07Z
@jundurnafi5509,p. mahfud semakin membingungkan.... tdk spt yg dulu lagi  he... he,0,2026-04-24T03:44:00Z
@sugiriyanto-o9v,"Makar itu kalau Pemerintah sdh sesuai dalam menerapkan Aturan ,atau sudah sesuai dgn UU 1945 dalam Kebijakan nya, itu nama Makar, Kalau Pemerintah salah dalam menerapkan Aturan nya tidak sesuai dengan UU 1945 itu nama nya Bukan Makar .
Masih banyak orang gak paham devinisi Makar itu apa , 
Kalau Pemerintah Dangkal di Nasehati dan langgar UU terus itu layak di jatuhkan , itu bukan Makar",0,2026-04-24T00:44:18Z
@restuyuwono8948,2030 indonesia bubar.....sekarang  ia bekerja  dituntun oleh otak bawah sadar menuju kehancuran...gimana ini,0,2026-04-24T00:20:57Z
@DwiHarmoni,"Semoga, di beri kesejahteraan selalu dlm lindungan Tuhan yang maha Esa, trima kasih atas masukan dan berbagi ilmunya , amiin",0,2026-04-23T23:49:55Z
@agasgaming4325,Mantan pejabat tinggi negara  masih harus kekuasaan,0,2026-04-23T23:39:22Z
@NurdinGimpu,Yo mari bertobatlah para koruptor demi rakyat Indonesia.,0,2026-04-23T23:26:41Z
@SaripahNur-n3s,Manusia  tidak ada  yg sempurna.. Dan selalu  ada salah. Tapi saya percaya Bapa mahput. Yg selalu ingat sama undang undang 45..ingat betapa  bratnya per juangan dan citacita. Kemakmuran untuk Rakyat.,0,2026-04-23T19:55:14Z
@SuYatno-u9r,"Kritik pakai aturan, ada etika, ada adap, boleh ngomong, tapi ada adap, jangan asal ngomong. Itu yg penting.",1,2026-04-23T18:37:39Z
@UpanPan-cz2pq,Waduh wa mahpud maumu opo wa opo karepe😅,0,2026-04-23T18:23:13Z
@rahmatl6767,Siapapun presiden selalu mencintai rakyatnya siapapun presiden nya pasti ada pembencinya untuk menjelek jelekan presiden seolah olah presiden itu ingin memusuhi rakyatnya pernyataan seperti itu tidak rasional tidak logis tapi kenyataan terjadi seperti itu semua orang merasa diri mereka paling benar apa yang di asumsikan ketika mereka belum menjadi seorang pemimpin ketika mereka menjadi seorang pemimpin mungkin saja mereka bakal sadar bagaimana rasanya jadi pemimpin yang di sukai banyak orang sekaligus di benci karena pengaruh persaingan global,0,2026-04-23T17:45:04Z
@imamsulistiyo4414,Prabowo pembela rakyat Indonesia,0,2026-04-23T16:35:56Z
@AbahErwin-u7r,Masalah parabowo tidak punja insiatif sendiri masih ikut Jokowi masih nurut jokowi,0,2026-04-23T16:12:39Z
@AbahErwin-u7r,"Udah Jang menang, 2024,Anis pemilu licik",0,2026-04-23T16:09:33Z
@husenganteng7545,"Saya sebagai masarakat kecil,tidak butuh demokrasi ini itu yg saya ingin masyarakat kita sejahtera ekonomi,,,",0,2026-04-23T16:04:52Z
@dasrills7156,"Hei pak Bowo dengar Wawan cara pak MD,bagaimana janji mu",0,2026-04-23T16:03:39Z
@hasmonosaptowijoyo6968,Pak. Mahfud. Ini. Orangnya. Siapa,0,2026-04-23T15:48:38Z
@Bambang-nf3zn,Mbg hanya menyuburkn koropsi mbg hnya    alat politik kekuasaan,0,2026-04-23T15:41:18Z
@Triyoso1995,S e t u j u,0,2026-04-23T15:20:59Z
@TontowiTowi-j2f,"Klu terjadi demo besar,2an emang itu bukan makst",0,2026-04-23T15:19:31Z
@ikarembang2654,Gak dapat tempat sekrang menjadi penghujat,0,2026-04-23T14:40:09Z
@mkyanto,Menuju 20 rb per 1 $...masih berani pegang ?,0,2026-04-23T14:29:15Z
@HendrikSukardi-b6w,"Sayang banyak yg ingin negara ini rusak.Tindakan preventif lebih baik dari pada ada gerkan dulu baru ditindak.Costnya mahal prof.
Aku menduga kalau ini tidak secepatnya diatasi maka akan ada pertumpahan darah.",0,2026-04-23T14:11:41Z
@SudiYanto-z6w,Prabowo buat indonesia hancur.,0,2026-04-23T14:07:33Z
@HjSudrajatSudarajat,Apakah bicara .menjatuhkan persiden  merupakan  keritik pa mahpud,0,2026-04-23T13:44:06Z
@Heriputra12Heri,Bukannya di minta mundur tapi pemufakatan menggulingkan hasil pemilu DEMOKRASI ! kalau itu bukan makar apa lagi namanya prof ?.,0,2026-04-23T13:25:14Z
@MaxBudiRachmat,Jatuhkan itu harus ada dasar Hukumnya...! Apa pelanggaran Hukum yang dilakukan Prabowo - Gibran...? Kalau tidak ada... itu Makar namanya... hukum harus ditegakan... Indonesia negara Hukum.,0,2026-04-23T13:13:16Z
@iketutnerkha3490,"Semua kebijakan yang memerlukan biaya , tentu uangnya milik rakyat, karena itu bila biaya kebijakan itu rakyat tidak tahu dan merugikan rakyat, mungkin rakyat bisa marah.",0,2026-04-23T13:09:43Z
@iketutnerkha3490,"Bila betul membela kepentingan rakyat, mestinya kebijakan pemerintah harus memihak kepentingan rakyat, bila perlu apapun yang hendak dijadikan kebijakan dibicarakan dulu kepada rakyat/wakil rakyat, agar jangan kebijakan itu hanya bagus menurut pemerintah saja.",0,2026-04-23T13:02:39Z
@UmarBatram,Mahpud md katanya guru besar apa.pekerjaan anda waktu anda jadi Mentri apa yg anda perbuat utk kebaikan bangsa ini,0,2026-04-23T12:25:55Z
@suratnooo-w3v,"Ayo terus suarakan kebenaran prof, bahaya indonesia di 10 th terahir ini di pimpin Jokowi di lanjut Prabowo, lebih parah dari ORDE BARU yg dulu dikecam",0,2026-04-23T12:12:35Z
@sunarnongadenan8863,Resapel. Parpol harus di gabung menjadi. 3 atau 4 parpol saja.krn menurut pendapatku banyaknya parpol hanya menyuburkan tumbuhnya setan setan pencuri APBN/APBD saja x y.,0,2026-04-23T11:05:17Z
@RasiwanWan-u2z,LANJUTKAN SEMANGAT BELA KEBENARAN PAK PROF.....BPK MEWAKILI RAKYAT YG KEBANYAKAN DIAM GAK BERANI  TAPI RAKYAT MENGERTI .,1,2026-04-23T09:29:07Z
@SaitTomia-m3f,"Salam mualaikum,,, trimakasi  bkp  Mahmud,,, mohon  maaf  ,,,, Dengan infonya,,,, jelas terang   dan semoga  para pembina negara yg lain  dengan hal
Yg jadi kewajibannya  ,,, bisa searah  dengan maksut dan tujuan   NEGARA 
KEDEPAN  ,, YG RAKYAT  KELUH DAN
MENGHARAP   ITU PERLINDUNGAN 
UNTUK SELURUH  WARGA NEGARA 
     PENEGAK HUKUM  ITU YG UTAMA 
YG  SELALU  RAKYAT  MENCARI KEADILAN  ,, KALAU MEMANG NEGARA
BERTUJUAN   BENAR DARI   YG  BERTANGGUNG JAWAB  SOLUSINYA 
ADA PP ADA  PENGABDI  BANGSA KITA  
SEMOGA  KITA SEMUA DAPAT LINDUNGAN  ALLAH   MOHON MAAF 
SALAM MUALAIKUM",0,2026-04-23T08:48:06Z
@HaryYoga-v5v,Haala ini barisan. Orang yg sakit hati kalah pemilu.. Perkataan itu udah menuju makar.. Jangan demokrasi jadi alasan dong..,0,2026-04-23T06:45:09Z
@AkhmadMalik-s3o,"Saya tidak bisa komentar disini
Sebelum MAHKAMA AGUNG ME
NYELESAIKAN UU.PERAMPASAN
ASSET.",0,2026-04-23T04:54:10Z
@SumaryonoSumaryono-e6j,"Trimakasih Prof,srhat² selalu dan selalu dalam lindungan Alloh,semoga pak Prabowo segera insyaf negara bukan milik pribadi,terus kan perjuangannya prof  menyuarakan kebenaran demi NKRI ,hukum dan demokrasi di Indonesia sdh sangat miris",0,2026-04-23T04:07:16Z
@nanamaulana1147,Preeettt.......,0,2026-04-23T02:49:54Z
@LalumuhammadHasyim-z4w,"As. Maap yaa, ustatz² yg banyak ngomong ini, ingat"" Islam mengajarkan orang yg beriman kepada Alloh dan hari kemudian dia akan Bicara yg baik, kalau tidak bisa lebih baik diam ! Oleh karena itu bapak Pe Amat² jangan banyak ngomong Ooooke !",0,2026-04-23T02:36:53Z
@hotmawatipanggabean9471,"UU perampasan asset di diamkan yg koropsi tambah merdeka ,stop MBG ..pantas pak MD Capres dan cawapres pak KDM baru mantul negara kita ini",0,2026-04-23T01:58:00Z
@mohamadridwan557,Prof itu mengajak menjatuhkan prabowo dan artinya menjatuhkan pemerintah yg sah  klo ngajak 2 artiny  tetap makar!!!!!!!!!!!!!!!.,0,2026-04-23T00:31:45Z
@HassinAssin-k8d5t,❤❤❤,0,2026-04-23T00:28:11Z
@AhmadErwin-t7l,"Kerjaan para penjilat selalu bilang sama pengkritik  presiden MAKAR, tdk NKRI.
sebenarnya negara dalam keadaan bahaya banyak si penjilat² ini.
Coba kalau tdk ada penjilat..INDONESIA BISA MAJU",0,2026-04-23T00:09:20Z
@DidikWahyudi-w6k,"Ya bapak Mafud lah yg brani, coba tolong pak  Bapak yg memprakrasai please !!!trus ajak teman2 cendekiawan & para jenderal, serta para pemuka agama",0,2026-04-23T00:08:43Z
@endangkusnadi9824,"Buat Pak Mahfud : Bapak saya tahu kecerdasan dan kemampuan anda dalam bernegara, tapi saat ini maaf saya katakan bahwa pemikiran yg bapak kemukakan ke publik itu bertolak belakang dengan cara berfikir dan kecerdasan bapak.",0,2026-04-22T23:07:42Z
@LukmanMokodongan-m7o,"Pemimpin tidak boleh anti Kritik, tapi mau mendengarkan aspirasi rakyat yang sifatnya konstruktif, kita bangun negara ini bersama- sama dengan hati bukan dengan sifat arogan mau menang sendiri,",0,2026-04-22T22:21:17Z
@LusiWulandari-u2r,Orong ini bang gak bisa muon. Kaya kayanya ingin  jadi cawapres bang buat gado,0,2026-04-22T19:17:46Z
@sobirin6295,Kami setuju pendapat pak Mahfud MBG lada 3:04 ng koruptor😎,0,2026-04-22T16:31:01Z
@tomi-b4u1d,Preeeeeeeetttt,0,2026-04-22T16:14:34Z
@AldySanjaya-m2b,Mantap pak mahfud..👍👍👍👍,0,2026-04-22T15:49:00Z
@Idnjaya558,"Profesor, lupa ada prefentif, kuratif semua karna dan gagasan baru gerakan, menggalang kekuatan untuk menjatuhkan pemerintah yang sah, ya menuju makar, jangan terjadi ya di amankan.",0,2026-04-22T15:43:31Z
@skyjavaind,"Sebenarnya hanya kebelet berkuasa,tapi apa daya rakyat kurang meliriknya.makanya Amin Rais ke dua",0,2026-04-22T15:42:39Z
@AsepWa-b9u,Rakyat menung gu pejabat atou peminpin yg mampu memberkan hukuman mati aset nya sita bagi koruptor,0,2026-04-22T15:11:44Z
@AsepWa-b9u,Pa mahpud negara ini punya koruptor sebab koruptor sudah menguasai di semua intansi sudah meresahkan rakyat untuk itu terbitkan PP hukuman mati dan aset nya sita bagi koruptor sampai saat ini belum ada yg mampu,0,2026-04-22T15:08:10Z
@Saya-iq1vm,"Mafud, me, memplitir, hukum, sewenang2, bikinrusak, masyarakat,",0,2026-04-22T15:05:28Z
@ObethAinusi-l8u,Hadir,0,2026-04-22T15:00:13Z
@hamidahyuningsih8045,Masya Allah tidak semua rakyat ingin pak prabowo mendur hanya mintak kebijakan nya dan janji janji yang sudah di sampaikan yang belum di lakukan nya kepada rakyat memberantas korupsi lapangan pekerjaan ekonomi pendidikan banyak yang lainnya lagi yang haru di bena oleh pak prabowo untuk ke makmuran rakyat indonesia ❤,1,2026-04-22T14:49:08Z
@mocharif1878,Aku tidak setuju pak Prabowo mundur. orang2 yg bikin kegadoan indonesi yg bikin kisro.senengane cari2 kesalahan orang lain blumtentu dirinya  jadi persiden rakyat makmur.kakean omongetok.,0,2026-04-22T14:09:11Z
@aldiansumardi6295,"Prof Mahfud. Mau tanya : kita sewa gudang di jombang, u produksi briket batok kelapa. Kontrakan sisa bbrp bln hbs. Tiba2 ada org timteng mau lanjut kerj disisa kontrakan. Gud, mesin, tenaga, listrik punya kita dipake, dg janji kita diksh 20 %  Stlh berjln bbrp bln , hsl produksi numpuk, dititip digudang kita. Kontrakan mau hbs, kita tdk perpjg, kita srh ambil brg, byr fee u kita kr pemilik minta kosongkan segra. Kr kita bingung, brg bnyk g diambil, kita blm dibyr, dipanggil g mau dtg, akhirnya brg kita jdkn duit. Skg dia nuntut pidana, kok bisa prof. Gmn case ni sbnrnya, prof & sepertinya kerj sm dg polisi u menjebak kita. & tq prof",0,2026-04-22T13:53:22Z
@singimale1233,Dulu cocok nya mafmud dan ganjaar.. pengalaman kurang apa lagi soal 2 orang ini 😢 sangat tenang dan. Berwibawa,0,2026-04-22T13:41:30Z
@Suprapto-o3f,"Kalah nyapres ya hrs legowo,gak usah ikut""an pendukungnya saat nyapres.
Masy faham siap yg minor itu ya pendukungnya saat nyapres.",0,2026-04-22T13:25:59Z
@Samiun-x4s,"Ingat baik baik pak Prabowo anda bukan penguasa tetapi pelayan rakyat,jangan jahat dengan rakyat......rakyat mengeritik jangan diancam dengan pasal makar.....bubarkan sajalah yang namanya relawan.....tukang obok obok demokrasi rakyat.......??????",0,2026-04-22T13:25:16Z
@sariono5303,"Memang seharusnya p Prabowo pensiun dini dengan hormat,karena 18 bulan ini kita sudah tau dg kemampuan p Prabowo masih kurang buat bangsa ini.",0,2026-04-22T13:13:41Z
@muadicaca6560,Betul DPR GK berguna cm cari dan merampas uang rakyat bikin undang undang nyusahin rakyat bikin negara hancur,0,2026-04-22T13:08:24Z
@AchmadAnis-l8i,"sangat benar apa yg dikatakan oleh pk Mahfud 👍 klo memang negara indonesia mau maju dan makmur, Jaya indonesia 🇮🇩💪",0,2026-04-22T12:33:42Z
@Arceliocomel,"Mahmud md sok cerdas, muzani itu sudah jelas ingin mrnggulingkan presiden , yo  jelas makar , apalagi yg ingin   menggulingkan dua glintir orang",0,2026-04-22T12:16:59Z
@MiraMira1234-c2g,PA Mahmud Keren buwang mbg,0,2026-04-22T11:53:26Z
@bocilkematian706,SErukan terus pak mahfud jangan takut.,0,2026-04-22T11:51:35Z
@bocilkematian706,"ITU NANTI SEJATA MAKAN TUAN,BUKU WOWO",0,2026-04-22T11:33:00Z
@bocilkematian706,"KAlAU  TIDAK MAU BERUBAH, KAMI RAKYAT KECIL SETUJU TURUNKAN PAKSA .",0,2026-04-22T11:25:56Z
@YusniarA-k5q,Prabowo tidak layak jadi presiden dari segi umurnya sudahtidak cocok sudah lansia ingatannya sudah ngawur sebaiknya di turunkan  masih banyak orang² pintar laindi negri ini,0,2026-04-22T11:21:42Z
@bocilkematian706,BERARTI MAUNYA DIPUJITPI TDK MAU DIPERBAIKI KALAU SALAH. ALIAS SOMBONG.,0,2026-04-22T11:12:40Z
@bocilkematian706,"Kami jg sangan kawatir pemerintahan prabowo,sesuai arahan apa pada ngarang sendiri tiap2 pejabat",0,2026-04-22T11:08:01Z
@betrowelfi9449,Emang masih ada orang jujur?,0,2026-04-22T10:49:40Z
@NenekNun-r2e,❤,0,2026-04-22T10:42:13Z
@sontoloyo715,"Tanpa diawasi mud. sudah ads polisi,jaksa kpk ..
Tak mud recokin..
Mbg jelas ..keadulan sosial yg dimulai dari anak anak kita ,miskin.. sampai kaya..
Anak kampus mud  sudah sadar bahwa kalian hanya jadi pengasut ..dan fitna org pemimpin jadi jangan jadi propikasi",0,2026-04-22T10:04:38Z
@sontoloyo715,"Kata ngajak +mari kita gulingkan prabowo!itu namaya ajakannperintah mengasut utk mengulingka  prabowo ..itu makar mafud ... 
Dasar..benci mbg,Bop,indonesia gelap,mk ,masa se tara mahfud ..memelintir narasi Saiful mujanis   bukan makar pengasut menuju keos",0,2026-04-22T09:44:50Z
@MuthoharTohar-p7p,Ingat  setelah mendapat anugrah ke kuwasaan  perlu  ingat berapa lama  kita hidup di dnia ini mana kalaa  kita  kurang dapat  melaksanakan  amanah,0,2026-04-22T09:23:42Z
@KamaruddinKama-k8t,Sebaiknya Prof Mahfud MD menjadi ketua pengawasan Pemerintah Pusat yang independen. 😊,0,2026-04-22T08:04:41Z
@ladiyonoladiyono7108,Mohon kalau membenahi yg sesuasi konstitusi bener2 hrs tegas jangan setengah hsti,0,2026-04-22T07:19:04Z
@SiswandiSiswanto-k3k,Yg baik indonesia d tangan p mafud,0,2026-04-22T06:50:23Z
@deruspita9560,Mudah2an presiden saat ini tidak hanya omon2.,0,2026-04-22T05:39:17Z
@CasmadCasmad-g7d,"Mahfud MD irih kepingin memimpin hahaha belum tentu bisa aman negara RI 🇮🇩 ini kasihan , kalah tarung pencalonan presiden dengan pak Prabowo",0,2026-04-22T04:52:45Z
@KomAri-ej8rz,Persiden dipilih oleh rakyat dan rakyat punya hak untuk mengeritik kalau yg dipilih gk benar kalau gk mau dikritik turun aja jangan jadi pemimpin  pemimpin apa aja aq setuju pk mahfudz terus semangat prof,0,2026-04-22T04:48:21Z
@rahmatzuhirbkl8667,"Ingat 3x,rakyat indonesia tdk bodoh seperti anggapan para pejabat!",0,2026-04-22T04:22:11Z
@toksengat8588,MALING BERLATIH SNDRI JADI TOYUL GUNDOL BISA CURI US DOLLARS DARI BANKERS ASKANAZI,0,2026-04-22T03:45:25Z
@rendrastanfordi7861,"semasa muda bercita-cita mulia, ketika tua jadi mulyono 2 😏",0,2026-04-22T03:35:40Z
